Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
3482,96,1 ,0.00237813,0.0067227,1.598745455100042e-05,2,7.99372727550021e-06,0.3472057149999999,0.70588235,0.3537462626623239,v,0.34601665,0.34839478,0.702521,0.702521,covea-output-1-to-98
3483,96,1 ,0.00237813,0.0067227,1.598745455100042e-05,2,7.99372727550021e-06,0.3472057149999999,0.72605045,0.3537462626623239,v,0.34601665,0.34839478,0.7226891,0.7226891,covea-output-1-to-98
3484,96,3 ,0.00356718,0.0067226899999999,2.3981045314199736e-05,2,1.1990522657099868e-05,0.34780024,0.752941195,0.5306179520400384,v,0.34601665,0.34958383,0.74957985,0.74957985,covea-output-1-to-98
3485,96,3 ,0.00356718,0.0067226599999999,2.398093829879999e-05,2,1.1990469149399997e-05,0.34780024,0.7815126299999999,0.5306203199328848,v,0.34601665,0.34958383,0.7781513,0.7781513,covea-output-1-to-98
3487,96,Société de groupe d'assurance mutuelle Société d'assurance mutuelle Société d'assurance mutuelle Société d'assurance mutuelle Mutuelle régie par le code ,0.0808560999999999,0.1058823699999999,0.0085612354969569,153,5.595578756181043e-05,0.41260405,0.294957985,0.7636408214134233,v,0.372176,0.4530321,0.2420168,0.2420168,covea-output-1-to-98
3494,96,Société anonyme Société anonyme Foreign Law Undertaking ( non EU ) Companies limited by shares Société anonyme Société anonyme ,0.08204516,0.1193277299999999,0.0097902627002867,127,7.70886826794236e-05,0.4143876199999999,0.654621865,0.687561558407254,v,0.3745541,0.4554102,0.594958,0.5966387,covea-output-1-to-98
3498,96,1 ,0.0035671999999999,0.0067226999999999,2.3981215439999844e-05,2,1.1990607719999922e-05,0.4821641,0.25210085,0.5306201377422775,v,0.4803805,0.4839477,0.2487395,0.2487395,covea-output-1-to-98
3499,96,1 ,0.0035671999999999,0.0067226799999999,2.398114409599988e-05,2,1.199057204799994e-05,0.4821641,0.27563026,0.5306217163393174,v,0.4803805,0.4839477,0.27226892,0.27226892,covea-output-1-to-98
3500,96,1 ,0.0035671999999999,0.00840337,2.9976501464000013e-05,2,1.4988250732000006e-05,0.4821641,0.300000015,0.4244963627687444,v,0.4803805,0.4839477,0.29579833,0.29579833,covea-output-1-to-98
3501,96,1 ,0.0035671999999999,0.0067226999999999,2.3981215439999844e-05,2,1.1990607719999922e-05,0.4821641,0.32436975,0.5306201377422775,v,0.4803805,0.4839477,0.3210084,0.3210084,covea-output-1-to-98
3502,96,1 ,0.0035671999999999,0.0067226799999999,2.398114409599988e-05,2,1.199057204799994e-05,0.4821641,0.34789916,0.5306217163393174,v,0.4803805,0.4839477,0.34453782,0.34453782,covea-output-1-to-98
3503,96,1 ,0.0035671999999999,0.0084033699999999,2.9976501463999816e-05,2,1.4988250731999908e-05,0.4821641,0.372268915,0.4244963627687472,v,0.4803805,0.4839477,0.36806723,0.36806723,covea-output-1-to-98
3504,96,1 ,0.0035671999999999,0.00840335,2.997643012000005e-05,2,1.4988215060000024e-05,0.4821641,0.395798325,0.4244973730714512,v,0.4803805,0.4839477,0.39159665,0.39159665,covea-output-1-to-98
3505,96,1 ,0.0035671999999999,0.00672268,2.398114409600008e-05,2,1.199057204800004e-05,0.4821641,0.42689076,0.5306217163393131,v,0.4803805,0.4839477,0.42352942,0.42352942,covea-output-1-to-98
3506,96,1 2 ,0.00475625,0.02857143,0.0001358928639375,4,3.3973215984375135e-05,0.482758625,0.466386555,0.1664687416765634,v,0.4803805,0.48513675,0.45210084,0.45210084,covea-output-1-to-98
3507,96,2 ,0.00475625,0.0067227199999999,3.1974936999999924e-05,2,1.5987468499999962e-05,0.482758625,0.49915968,0.7074889330509148,v,0.4803805,0.48513675,0.49579832,0.49579832,covea-output-1-to-98
3508,96,2 2 ,0.00475625,0.02521008,0.000119905443,4,2.9976360750000136e-05,0.482758625,0.5319328000000001,0.188664613519672,v,0.4803805,0.48513675,0.51932776,0.51932776,covea-output-1-to-98
3509,96,2 ,0.00475625,0.0067226999999999,3.197484187499998e-05,2,1.598742093749999e-05,0.482758625,0.56134455,0.7074910378270692,v,0.4803805,0.48513675,0.5579832,0.5579832,covea-output-1-to-98
